Rainfall ,Temperature ,Humidity ,Wind Speed ,Solar Radiation,Soil pH,Soil Moisture ,Organic Matter Content ,Nitrogen ,Phosphorus ,Potassium ,Crop Type,Plant Population ,Fertilizer Application Rate ,Tillage Practice,Sowing Date,Weeding Frequency (per season),Crop Yield
273.6380567,28.96143864,70.76074483,2.418754526,614.0263858,5.328940129,15.62253366,5.69542555,50.70018134,24.33891668,67.20580157,Yam,33659,83.07,No-till,30-05-2022,1,Low
249.963814,33.21342741,81.40216429,4.727663995,608.9087183,5.628126413,59.63273736,8.089023579,32.26828016,60.99635987,13.1001902,Rice,43203,158.86,Conventional,25-05-2022,4,Low
156.3033761,20.74408863,47.8750274,2.42853727,397.5477215,7.726746847,11.1410365,7.634613167,23.65713044,47.53778767,53.91675252,Soybean,48761,142.59,Conventional,16-03-2022,2,Low
55.61732708,23.85594038,69.7165867,2.112654345,747.3501368,7.606198153,37.49417797,7.828811605,51.25367726,36.81081303,96.32667922,Yam,23719,160.91,No-till,05-05-2022,3,Low
117.1693398,26.97554501,69.68052722,2.482414917,216.8845176,5.918012534,25.45477443,5.242770566,89.67211687,77.80019196,71.09661288,Soybean,39129,82.2,Conventional,05-03-2022,3,Medium
185.4085537,23.40467809,48.2092482,2.837537449,287.1362937,4.634075277,35.17760755,3.861872838,26.95557909,42.03827856,41.02452389,Yam,27483,149.75,Strip-till,21-05-2022,3,Low
208.369555,31.15857781,46.17317869,3.343961049,144.2570375,4.669740791,37.93564763,9.36764761,61.17933061,54.30939364,112.150594,Soybean,20539,124.71,No-till,03-03-2022,2,Low
114.4719214,33.78812047,89.00259715,4.103117604,656.8156707,5.493714018,22.00479481,1.01556285,96.55173957,6.150664362,36.15569418,Yam,47355,161.42,Conventional,30-05-2022,3,Low
84.83901852,26.3565518,59.68595848,2.534459926,535.2315703,6.701927768,37.84293779,1.949902425,67.34049173,27.60914049,37.80096076,Yam,24964,99.06,Conventional,26-06-2022,1,Low
258.7325592,25.131989,51.37108644,4.178664208,320.458214,6.544681224,47.8030556,4.486191376,49.59682571,71.65186746,49.01032809,Cassava,48712,183.51,No-till,20-05-2022,4,High
296.1005452,34.42326098,48.56622722,2.901742976,214.6695645,6.718397254,23.32549186,6.332597699,74.47356756,61.92192958,108.3991647,Maize,24835,62.65,No-till,19-05-2022,2,Low
181.4225456,26.67278649,73.38008568,2.023162297,128.103439,7.010490402,29.17130667,0.577903561,84.21201271,45.25655271,65.8387935,Rice,40159,171.08,No-till,09-05-2022,3,Medium
92.91982146,27.33572601,70.47226487,3.460778727,216.721898,4.566612888,23.41213466,7.333566783,63.14646681,72.51197803,85.03969651,Rice,26042,179.2,No-till,23-06-2022,1,Low
118.0768316,25.27474809,72.17760615,3.729750146,417.2992524,4.867799583,51.02798655,5.807902157,88.46491231,41.46653849,117.389059,Cassava,34837,172.59,Strip-till,07-03-2022,1,Low
54.59766914,33.6432271,44.40030138,3.01122039,273.0238783,5.758192081,46.24911296,5.104676207,56.31325834,47.48802981,96.16259266,Yam,43486,126.91,No-till,19-04-2022,2,Low
278.5747016,28.53433225,84.67672917,0.754767379,281.2875242,5.042009991,53.55982186,4.523202869,84.7026102,33.66146354,28.98601305,Maize,27312,115.76,Strip-till,14-03-2022,2,Medium
79.43777072,31.43261881,59.46331984,1.264472938,712.9034567,4.763620149,18.50249465,5.435126802,95.68173164,51.50300275,96.71893219,Soybean,25320,199.44,Strip-till,07-04-2022,3,Low
194.1291189,32.17710078,55.66847032,1.783839744,460.5963714,6.743375386,13.67898191,2.036964478,55.11191203,28.92511482,92.31708641,Cassava,33216,84.38,No-till,12-06-2022,4,Low
118.5138052,25.12773563,63.11807236,1.771815227,610.4763812,7.353677671,15.96917519,1.532761523,64.4501544,33.91191332,35.58786939,Rice,42516,132.03,Strip-till,18-05-2022,3,Low
188.5445006,26.50541497,59.50330329,3.530393601,124.9976643,7.134193301,18.05091664,3.251556048,64.85207887,77.47446974,45.7884814,Rice,44275,150.6,No-till,19-06-2022,3,Low
212.8550971,32.72707662,83.17885016,0.582568978,355.614349,7.359639225,36.65413303,7.240295524,80.32913772,13.34815098,88.11410638,Rice,47084,155.13,No-till,16-04-2022,2,Low
257.4354509,25.44883028,86.46304876,3.900567997,435.4185432,6.830497904,58.54560352,6.088734896,84.06692562,12.89415089,36.22324035,Yam,22779,80.6,Conventional,20-06-2022,3,High
101.6053179,31.909027,55.17266082,1.694041137,230.4917986,7.073708626,27.86177083,5.061168667,12.45063846,8.248701459,32.90055559,Soybean,37308,148.1,No-till,02-04-2022,3,Medium
52.74895716,34.11488484,83.19679037,1.895098308,184.134079,5.45122571,57.92541347,5.929449176,76.00236077,29.00333898,87.38200493,Soybean,47532,172.76,Conventional,12-04-2022,4,Low
84.22140752,29.3481556,79.07615648,2.875594226,709.2126449,7.975528127,11.91003975,5.812951124,80.54337202,34.86719319,106.8655042,Soybean,21581,57.5,Strip-till,30-05-2022,1,Low
275.0046605,31.12440931,86.54038362,1.471665204,757.602139,5.141079791,56.34361014,3.416898292,73.03864955,12.08867331,18.25183509,Yam,44098,186.73,Conventional,29-03-2022,1,Medium
268.4725194,32.07645968,52.28751561,4.480120911,155.1646886,5.25072856,19.05763037,1.425831499,74.23260934,46.18482465,59.04985088,Rice,39708,54.43,Strip-till,26-04-2022,4,Low
199.3532755,32.67559473,68.84795751,0.884159507,344.3130988,5.511226411,55.62374929,9.019432502,13.72625733,48.74761468,76.78927424,Rice,32677,103.4,No-till,09-06-2022,1,Low
200.1292151,25.92580007,53.72722924,2.49972063,770.7999397,7.913663505,12.81137151,6.199156995,49.78347958,61.32700202,84.39044644,Yam,25713,52.37,Strip-till,05-03-2022,3,Low
216.2591686,20.76895189,81.20472452,4.322400213,158.2132132,7.959010063,57.41097237,7.128605997,83.63616847,78.19760875,119.5815504,Maize,43410,61.57,Strip-till,01-06-2022,4,Medium
93.84281966,26.02814407,40.26620953,3.271297525,550.548961,7.282128124,20.03991322,4.907973631,94.06064272,51.45141855,85.09611563,Yam,36639,186.68,No-till,04-06-2022,4,Low
278.6029865,30.10634345,68.24095814,1.815482821,780.5549597,6.701701595,25.135703,7.68656551,30.65211285,13.3738105,78.21695243,Yam,24804,103.23,Strip-till,29-04-2022,2,Medium
154.6926312,26.75525579,56.96017156,2.393420935,784.756568,6.320219013,34.54711721,6.052724008,62.12754463,11.63931824,118.8707568,Rice,38222,113.72,No-till,25-06-2022,1,Medium
145.7846321,31.23444726,56.13418535,3.680124712,429.8563316,7.89717296,29.03604406,1.01111066,82.38972156,63.31601477,16.67349544,Soybean,30136,82.3,Conventional,09-05-2022,2,Medium
179.7294263,25.35473644,72.24531619,4.879673345,213.9243754,6.93467981,43.37639846,8.955921836,77.71668786,53.77505964,18.18805858,Rice,20009,139.56,No-till,02-03-2022,3,Medium
61.74149169,29.52116212,82.57422247,4.519124233,241.4590205,7.806555449,58.74038836,3.402593394,65.70011053,17.1435796,71.67507791,Maize,39255,139.22,No-till,09-05-2022,4,Low
91.57084219,22.79629707,70.45976957,2.040947638,722.7209766,5.607927798,40.32132454,1.809962386,11.68220694,24.00199795,49.45310758,Cassava,45373,105.83,Strip-till,18-06-2022,3,Low
234.5084041,31.24054155,82.65864893,4.991890457,738.178103,5.668211773,46.07427047,1.336389573,75.14972561,61.26802905,20.63672651,Cassava,43793,99.96,Conventional,12-04-2022,1,Low
70.69966698,28.18543953,53.22985559,0.515770986,525.5157507,7.491536079,14.40026252,7.344182982,79.5918253,47.46168364,43.70937857,Yam,43802,182.74,No-till,04-03-2022,2,Low
200.7880274,23.06096583,65.97509274,0.624333901,636.3234796,5.024492222,41.39062145,7.187699485,75.0564556,48.87500469,84.17899361,Cassava,49548,107.49,Conventional,25-04-2022,1,Medium
111.3372774,24.3786676,62.52682695,4.207282318,617.951876,7.810747515,32.69248885,7.151540186,78.92282453,20.75065035,106.867646,Soybean,25124,124.03,Conventional,01-06-2022,3,Medium
147.3239035,31.22913063,40.58224498,1.397582091,563.2751186,6.276160241,54.2891179,9.19965134,48.78234034,52.17934862,20.37569243,Rice,21015,92.5,Strip-till,28-04-2022,2,Medium
122.1734342,27.23901853,67.84060716,0.773461708,679.0938684,7.742448575,29.41055498,3.814958709,99.43769313,62.79714466,69.41595687,Maize,46400,168.02,No-till,28-05-2022,1,Medium
138.9181791,23.24047161,73.07621621,1.56716633,579.7846361,5.678774761,43.9727072,5.830764035,79.37082243,71.39391691,42.57271213,Maize,49045,109.62,Strip-till,09-03-2022,3,Medium
229.7614763,34.50906786,69.59572022,2.417450693,473.801614,7.005856164,21.40768641,6.385208038,62.08120048,60.25379936,83.40587796,Maize,47712,127.04,No-till,28-06-2022,1,Low
124.2804289,30.7268753,76.81399494,3.787548217,265.8694538,6.190062927,22.96862668,9.805077371,94.07721428,48.22817383,70.43966439,Rice,22193,88,Conventional,03-03-2022,4,Medium
191.6011601,34.35702249,68.56697642,3.309509869,620.7217009,6.693812706,28.80612155,3.467288365,91.73785055,55.49444804,111.9382107,Soybean,28415,198.15,No-till,29-05-2022,2,Low
169.0126005,26.40657568,43.33751274,1.569295479,431.4065075,6.265303726,25.20317688,9.585146399,83.31103588,41.38335969,14.14522756,Maize,33550,93.72,No-till,17-04-2022,2,Medium
215.9177913,27.12650511,45.8222762,2.764717016,306.3541788,7.884904661,22.69394197,1.912976164,60.73254271,22.01736823,61.70410024,Cassava,34512,165.61,Conventional,12-04-2022,2,Low
284.2074348,33.46932824,69.82372888,4.667963474,661.362393,6.922368892,12.4834353,7.758013832,57.43909172,71.16552296,31.20355109,Soybean,49524,114.12,Conventional,30-05-2022,4,Low
233.1430243,27.8757401,53.7489596,4.167534996,587.6995202,5.37961639,51.83731659,6.51241605,39.58371388,44.94669749,69.04598795,Soybean,43833,80.93,No-till,08-06-2022,2,Medium
103.7350946,30.60918368,43.98225645,1.954354032,756.1376942,7.683869227,13.21507654,8.260512354,32.57901812,49.57387334,103.8937278,Soybean,24158,169.96,Strip-till,04-06-2022,4,Low
57.79578377,23.78259316,61.48013717,4.920190526,215.809148,5.529104084,54.36827578,0.77251295,56.11235653,79.25816853,110.2448181,Maize,49912,100.04,No-till,01-03-2022,2,Low
115.5660111,26.70089703,67.7161299,3.688791802,554.4324992,5.800617848,16.27326945,1.242244908,62.00035855,78.87617587,53.80548295,Soybean,40309,179.78,Conventional,26-04-2022,1,Low
198.7694827,21.85174799,56.43729942,0.781022101,270.9676277,4.857432943,13.26308685,1.162109906,32.00737883,48.97332387,99.29585756,Maize,26970,187.29,Strip-till,22-04-2022,1,Low
62.85645337,23.08970054,76.02168511,0.65822321,732.5080897,7.649882819,38.1502382,6.133114827,93.03411193,7.546794651,40.85588822,Cassava,26938,178.97,Conventional,26-06-2022,1,Low
174.0915618,20.01415123,72.18853041,1.257835771,169.64959,5.501392081,35.12208963,6.227892642,60.15465971,34.71106535,10.6935441,Cassava,41168,55.25,Conventional,16-03-2022,1,Medium
199.2107122,20.58897577,56.64091805,3.775351406,559.3132645,5.406211663,34.56172844,9.107996449,57.38547928,75.296996,104.0762963,Cassava,33772,168.11,Strip-till,20-04-2022,4,Medium
133.5609727,34.65925735,77.74362645,1.326825166,653.7600051,7.720919093,38.72521638,4.942233388,49.20745495,26.62299443,23.13534666,Cassava,40384,111.7,Conventional,20-06-2022,3,Low
242.7280509,23.63530543,72.43475213,2.801690461,348.4424883,7.319344018,24.35283031,1.146466023,15.22641661,79.94515139,11.93722357,Soybean,38017,181.06,Conventional,14-05-2022,3,Low
76.64956328,29.94966064,71.87226894,0.919670541,767.8966556,4.993776225,43.14746367,2.490529315,89.4161201,11.32381451,48.91774297,Soybean,30344,145.69,Conventional,29-05-2022,1,Low
68.78444543,32.58649548,67.67138504,4.64398771,695.5114792,7.192635764,35.12011099,0.576694401,38.52948038,47.60856358,51.73179886,Maize,27266,175.05,Conventional,12-06-2022,3,Low
232.0471891,28.25990689,40.5694834,2.047822761,306.2328098,7.695615843,26.73717335,7.878787989,67.8214301,43.65870201,18.49421878,Cassava,28702,124.91,Conventional,24-04-2022,3,Medium
173.8728291,22.2971675,74.82535917,4.586594255,105.2787649,4.774789264,51.32503335,8.24819465,64.66902031,24.1514685,99.56009111,Yam,20384,130.25,Conventional,01-03-2022,2,Low
222.1005991,30.92174656,58.80208956,4.751940389,307.6600233,7.388252482,46.38605482,9.980433955,62.60381428,76.1455348,54.61520032,Cassava,20404,71.66,Conventional,29-05-2022,4,Medium
158.7068347,29.00377115,87.13048551,0.527578913,296.9173293,6.415970182,29.6805171,4.415847266,57.31409818,51.43784075,63.89159751,Rice,28175,167.6,Conventional,28-03-2022,1,Medium
111.6005083,30.96875884,80.89923855,2.588608342,722.9752253,6.842191073,52.38088926,0.683334566,26.32958501,22.26712126,39.10877947,Yam,35158,112.91,Conventional,22-04-2022,3,Medium
254.7755794,31.54619934,69.38472348,0.610952251,776.9848248,6.224990186,56.01291251,2.729933874,35.25451669,33.80361484,66.26574276,Rice,49189,125.01,No-till,27-04-2022,3,Medium
249.8539697,34.63115552,52.60909909,4.589117448,149.3079902,6.942310797,36.84331335,6.083804243,57.17692641,59.09220702,94.34045297,Yam,32763,167.76,No-till,12-05-2022,1,Low
223.6741177,28.6034492,50.18586966,2.832833951,429.90638,4.619342516,20.74762251,9.638458187,81.04082064,27.32725345,109.6800987,Maize,38384,139.83,Conventional,29-04-2022,2,Low
118.0362843,25.12461669,57.01924188,0.837248057,483.832399,7.169473531,55.78960783,1.483996239,48.87900736,70.97046515,116.7582561,Soybean,47332,80.16,No-till,28-04-2022,1,Medium
197.5576667,29.72696835,63.82839718,0.996245277,165.0381629,4.616702943,19.473981,1.654943692,28.35302977,17.42554235,56.93963171,Maize,29860,138.53,Strip-till,16-06-2022,2,Low
140.2434742,21.02661064,54.8032755,2.22579061,364.2483964,6.093549467,12.42116132,7.16671036,17.91499823,24.83788174,118.9037245,Yam,25989,111.14,No-till,22-03-2022,3,Low
72.89551833,33.46095977,65.74647477,4.731053868,321.9576922,5.028377476,26.37435044,6.838467023,69.67099031,15.867396,42.44512829,Cassava,35106,120.43,Conventional,08-03-2022,4,Low
279.3283939,21.79071517,48.26852128,3.618091182,475.239448,7.382509971,46.34831722,2.879810375,48.10059736,12.81341291,10.76735288,Maize,37844,54.25,Conventional,30-06-2022,2,Medium
84.20465773,24.91764257,88.88564064,4.404284898,562.8336298,5.597813182,56.16370432,8.224875515,21.28338034,27.52365676,94.43787483,Yam,43574,81.5,No-till,18-04-2022,2,Low
287.5593385,32.23618071,45.39622775,2.149054909,592.4395773,6.089327406,41.86428234,1.723398177,70.7020192,79.93840598,29.62792134,Cassava,43524,92.16,Conventional,11-04-2022,1,Low
161.5014432,28.95968567,86.59720698,0.694461648,195.7285165,6.000627595,57.59192735,9.294547525,28.68208578,12.07470599,15.77003219,Soybean,23636,156.94,Strip-till,27-03-2022,3,Medium
96.28323221,25.9045328,85.67890057,4.884429367,669.0633914,7.20375688,14.61854196,2.409803338,55.81144435,20.97516439,111.6409815,Yam,30916,51.72,Strip-till,08-04-2022,4,Low
185.4752368,27.10153489,66.26802409,0.577278458,574.9794209,6.184005259,13.03768648,1.272847541,37.55691776,25.37125993,97.09919135,Rice,24809,111.32,Conventional,22-05-2022,1,Low
268.236459,32.8182109,76.24551359,4.764432439,722.3524417,7.261354173,40.20959754,3.725459822,93.8521058,51.43472634,21.29312817,Rice,40562,188.6,Strip-till,25-03-2022,1,Low
233.0562216,25.10006579,61.8024149,2.159048407,414.5352416,4.757278969,58.30581612,2.284492241,30.54592596,60.90092723,95.46011676,Rice,33456,66.78,Strip-till,07-04-2022,4,Low
251.640287,33.04474527,71.50172888,0.545406823,725.7228339,5.170578888,35.13606545,5.505941638,47.79266694,61.39502561,102.8399667,Cassava,35444,127.46,No-till,24-05-2022,3,Low
214.6958417,21.32201646,57.02879687,3.601207543,706.0418856,6.430369874,12.5757613,7.025042105,96.35442371,5.647698645,109.5831832,Cassava,43629,167.98,Strip-till,24-03-2022,4,Low
223.0691411,31.65197656,55.05795099,4.912431368,406.8865327,7.814809137,21.0609328,5.163754996,38.68526619,53.88878441,69.80634742,Maize,42984,191.38,No-till,24-03-2022,1,Medium
262.2989129,32.7132145,68.91148931,4.845315753,366.8003207,4.761652464,22.23964532,6.775769652,68.01338467,52.30526595,87.37532776,Cassava,25997,162.02,Conventional,29-04-2022,1,Low
112.4170022,22.72726479,64.90648371,1.22421655,752.9684105,4.650794757,26.89285646,3.966744887,38.50543393,43.82410114,93.84632069,Yam,22048,158.08,No-till,22-05-2022,2,Low
172.3562409,26.45519799,68.97681846,1.315615127,600.6153142,5.047927362,12.18016918,0.765264674,19.96074812,33.44064211,85.75028287,Rice,32338,173.97,Conventional,19-04-2022,4,Low
105.3023605,22.48249662,54.33302906,3.044925116,749.7717425,6.744035951,55.24463502,9.75360918,66.47925094,64.80831481,81.15169823,Soybean,41164,116.93,Conventional,19-06-2022,4,Medium
296.917002,30.59906193,58.34789159,3.367871719,657.8823452,5.896475208,35.77819724,8.284428293,92.44283818,30.79105966,70.23151781,Rice,37100,170.88,Conventional,05-05-2022,4,Medium
286.0148349,28.03021652,44.19489803,3.827380611,526.5082075,7.389433328,43.54653965,1.197478829,50.73082005,22.25092041,62.71149996,Yam,44323,51.19,Conventional,14-03-2022,1,Low
59.85670284,29.5298502,42.61381861,1.314726622,181.0969439,4.75176603,13.35864184,4.767175763,66.35588884,28.25713809,119.5737522,Soybean,41949,188.68,Conventional,22-04-2022,3,Low
226.3937931,22.9473045,52.67285648,4.81553189,304.0364708,5.187449304,12.70577339,6.532681166,64.80085719,37.97359378,47.13168585,Maize,24544,116.5,No-till,01-04-2022,1,Low
281.3120794,23.17618793,43.71234297,3.374326653,778.189685,5.550092419,39.3233886,2.31064557,47.35807324,21.0543041,19.70956475,Cassava,24976,133.01,Conventional,14-06-2022,2,Medium
95.14383628,20.62245988,45.18873543,4.311711135,323.5954691,6.693555303,54.36480053,5.990891808,65.34069749,50.56784347,94.15406615,Yam,32775,88.23,Strip-till,04-06-2022,1,Low
191.9863076,24.83101303,80.64642027,2.930295719,165.2784088,6.898104416,36.42410005,5.569661872,33.3386276,71.31569019,33.52068157,Cassava,30015,161.38,Strip-till,31-05-2022,1,Medium
278.8720744,28.39616992,41.94368485,2.364245814,595.2873491,4.934711529,53.89095863,2.478519291,44.02341141,49.65950931,68.59626956,Maize,46657,61.5,Conventional,17-04-2022,1,Low
58.48649465,32.86902371,72.9471397,4.89732308,613.8029782,7.803316481,50.54956365,1.841497938,49.80869707,38.50012306,20.53816683,Soybean,23419,180.9,Strip-till,08-04-2022,2,Low
224.3550668,30.00391171,53.62788744,3.119546169,299.8204042,5.693654473,13.79268929,7.710141751,87.76078152,64.76515747,78.12122469,Yam,34430,174.22,No-till,09-04-2022,4,Low
124.3372518,26.53094485,83.57728404,4.400931123,308.3703855,6.996090671,20.09787372,3.564571238,41.34996053,61.10289672,113.8408144,Soybean,27239,82.41,No-till,11-04-2022,3,Medium
281.0990488,34.29680172,64.24961423,4.789815784,428.2250899,6.334727016,42.88553346,2.818385072,67.16233433,32.52935911,89.49751839,Yam,46150,171.4,Conventional,19-06-2022,3,Low
292.7645613,30.78867801,55.27882297,3.539095822,115.2522648,5.279653397,32.17506913,7.509844352,29.20634537,50.3115103,33.5988256,Maize,34489,167.95,Conventional,12-06-2022,2,Medium
286.0666223,33.95247804,65.88194678,2.970224053,652.5261073,7.461799131,24.53499068,7.492652574,32.73127561,59.73821452,116.825185,Maize,36633,144.83,Conventional,16-05-2022,4,Low
168.5535542,27.9138196,59.09790095,0.515798829,321.9621511,7.363833099,30.9316928,3.125815735,68.35859879,23.40974435,43.77956241,Maize,45249,106.03,Strip-till,15-05-2022,4,Medium
265.5106627,23.88356412,68.21505323,0.680088383,697.6341714,5.886251489,32.25998231,8.789400382,78.60789346,32.47054093,58.02764851,Cassava,49109,90.72,Strip-till,08-03-2022,2,Medium
261.1373496,20.7924003,45.72664342,1.403830472,661.8412951,6.56012655,55.52761254,7.038376568,51.59054589,12.93320529,64.79287224,Rice,30357,84.77,No-till,18-05-2022,1,Medium
129.7751183,30.89127277,89.84952514,1.337037943,562.9814232,5.402389936,15.17291419,3.784760069,40.15897271,79.07602087,118.9790618,Soybean,37154,97.79,Strip-till,26-03-2022,4,Low
257.2288685,21.81954497,61.27779388,1.646414578,327.412407,6.914480701,23.98653734,4.561151677,91.92444003,11.44082378,17.57805408,Yam,48538,185.53,No-till,12-03-2022,3,Medium
59.25190868,24.54162692,57.41153199,1.87220587,461.4215932,5.581593844,36.87824083,7.403742016,22.22270335,17.64545938,86.64011239,Soybean,24363,61.65,Strip-till,12-04-2022,2,Low
199.0674696,27.98706362,75.51049242,2.120294721,411.3804803,7.45427557,44.91434633,2.510046413,74.86428139,40.98739622,49.81239633,Rice,30176,174.33,No-till,20-04-2022,3,Medium
107.5022093,28.46624882,58.19497032,2.392419605,337.2173204,5.260847865,41.53186445,4.953227529,72.11536748,69.89538752,18.6157851,Cassava,37461,102.33,Conventional,18-06-2022,1,Medium
80.14172144,29.00874795,81.66371525,0.944898523,693.6954025,4.55181198,57.08213689,6.708804251,72.12206465,31.69115172,112.8534823,Cassava,28427,128.24,Strip-till,30-05-2022,2,Low
69.23830041,22.49382996,62.71353622,0.690628694,438.4549522,5.439778147,49.78044624,5.625236206,94.18784,62.64471106,74.88441511,Rice,28580,169.17,No-till,21-05-2022,3,Low
224.072194,25.69606107,75.97792066,3.532750021,682.9061685,5.168683703,37.8538421,6.279119286,75.53712709,55.7025555,92.88698083,Yam,47613,182.66,Strip-till,17-06-2022,3,Medium
134.9687409,29.25791341,45.37266082,2.918006712,173.6529319,6.279002539,20.73413458,5.689018745,37.14086705,52.89980579,36.44239791,Rice,44285,101.72,Conventional,08-06-2022,1,Medium
231.1916929,34.54728297,82.30595928,2.49864891,198.717352,5.212961521,32.54371157,2.392660716,41.80683018,68.37629382,93.76950149,Cassava,24858,119.28,No-till,02-05-2022,2,Low
66.3390852,30.91446707,76.78589934,3.354979735,784.1242136,7.171164548,44.66911221,4.396950777,45.19998759,6.062771722,101.1322984,Cassava,30040,112.18,Strip-till,18-04-2022,4,Low
128.8225845,33.83905636,50.58583892,4.224557332,511.4379238,5.344797233,51.89810874,5.553862207,12.77278067,74.68647789,57.39123369,Soybean,42928,51.99,Strip-till,23-06-2022,4,Low
184.8728231,31.43318087,47.26430049,2.424618091,456.8387714,6.97438863,57.98681122,7.910596052,92.21592839,67.19196353,72.915212,Yam,41103,94.39,Conventional,27-03-2022,3,Medium
247.6807912,28.87575453,55.81461744,3.385037593,466.2092442,6.524648231,40.27263831,6.712090253,16.61973435,75.34004147,116.9059788,Yam,39198,118.88,Conventional,09-03-2022,1,High
129.6881257,22.88035054,88.8035293,4.791075007,250.6881418,7.951874498,36.34596837,4.552613979,72.98148539,64.51909129,103.1402606,Cassava,39758,111.66,No-till,27-06-2022,3,Medium
206.4728441,30.00028478,52.84157873,4.278310231,603.0927647,7.99965342,10.88459616,9.756798406,75.71449044,70.89435556,58.93350672,Rice,35254,158.29,Strip-till,08-04-2022,1,Low
271.4944371,29.35069349,62.80636045,2.417003647,159.3464366,7.543341292,13.60495346,1.524057456,85.93435456,20.23085361,83.10312446,Cassava,31470,107.72,Strip-till,04-05-2022,4,Low
203.965797,29.03703756,41.50101129,3.40122577,501.3265992,7.159941793,17.80524988,2.464646251,59.802603,28.94218002,96.26546245,Soybean,21252,123.41,Conventional,10-05-2022,3,Low
108.2398687,27.34678802,59.86137648,1.296819149,499.5381576,5.852597449,12.73799656,3.742469795,75.27379815,28.64157601,12.67617026,Rice,26996,114.44,Conventional,29-05-2022,3,Low
56.10019539,27.92984906,68.56600077,3.022349832,739.9318969,7.136468545,30.04316194,2.671434731,37.2450632,13.18750594,74.72025853,Cassava,32173,161.09,No-till,10-05-2022,1,Low
267.5247185,25.01663791,87.65623063,4.91597731,468.3279671,7.84836438,26.84392726,6.44169897,77.10256098,59.71844415,118.2981475,Yam,24673,179.45,Strip-till,24-06-2022,2,Medium
55.31735271,27.78969039,65.83680225,2.832418018,195.9438872,4.581821514,41.86770789,0.875731929,40.90741635,15.21281695,114.1898715,Soybean,46698,129.78,Strip-till,07-03-2022,1,Low
268.6754182,22.96333859,80.95536631,4.674372346,500.9272815,6.382701451,36.7832554,2.185649451,91.25546306,8.938187456,101.5684434,Cassava,40914,168.41,No-till,11-05-2022,2,Medium
182.2342835,32.07761596,67.35638213,2.333007142,163.9293511,5.262994065,39.79853797,3.286798758,24.7043627,63.15851525,21.68355024,Cassava,46726,94.52,No-till,19-05-2022,4,Low
284.7669246,22.78665432,42.03925067,4.994801722,242.6556847,6.452567106,33.59886015,6.991784863,38.41815796,72.84973773,119.3445598,Maize,35781,131.21,Conventional,06-05-2022,3,Medium
249.6958089,21.27449435,55.75041376,3.106490159,121.7760089,6.132564814,23.88685743,8.820716385,54.88925064,62.3092511,77.04919685,Rice,33051,101.78,Conventional,17-06-2022,3,Medium
299.4835276,26.5436904,68.77747539,0.690210474,459.3055077,6.515190035,57.64126575,8.08567182,79.82655014,66.90141596,34.51990744,Maize,26881,112.13,No-till,10-03-2022,1,High
137.6779539,29.87461159,87.5296983,3.140396585,159.1728307,6.428367775,14.32045799,2.229768866,77.39191946,49.67162584,84.16955586,Yam,26949,159.86,No-till,22-06-2022,1,Low
241.7970722,26.56575237,82.95651799,1.735577131,428.576065,7.860374637,56.94454997,5.871354705,28.96451869,71.58097534,104.2175918,Rice,29521,182.25,Strip-till,10-05-2022,4,Medium
150.4827284,24.15131198,51.41778071,0.646165949,753.0615247,6.432651381,25.56190234,0.785215131,22.9812127,42.25276118,22.35605369,Soybean,42625,68.22,No-till,24-05-2022,4,Medium
169.9689051,28.37256776,51.0054915,4.193839871,603.8329891,7.461812308,35.63307227,3.450099366,37.35726439,79.12419639,110.8081958,Rice,28017,145.2,No-till,22-04-2022,2,Medium
206.8763658,25.20503503,50.05864836,1.740783366,154.188172,5.619371004,15.44211614,8.156846051,53.53787365,12.75612821,111.222471,Cassava,26941,137.32,Strip-till,09-06-2022,4,Low
268.4192785,33.99301535,86.12494482,4.084468493,256.9468685,6.033352411,13.54655342,4.838324281,58.51045403,65.688553,11.48108469,Cassava,45934,67.76,No-till,03-06-2022,4,Low
296.0208673,33.83967709,82.63330766,1.796979123,571.5636939,6.146447166,31.47727244,1.924442562,48.62238319,53.1042062,109.0351034,Cassava,43386,81.78,Conventional,26-05-2022,4,Low
242.0683535,27.5355773,78.74417161,1.374468592,726.2913027,5.475548152,47.08486882,4.666257124,69.6781105,48.54845512,114.149971,Rice,47058,96.65,Conventional,26-04-2022,4,Medium
154.4416955,24.91825991,59.63675571,4.882710083,123.0430107,5.829265915,23.46823888,2.381312792,48.48030492,59.43578981,14.14609767,Cassava,49118,75.04,Strip-till,30-05-2022,2,Medium
155.3392506,31.05698621,65.21903521,2.127403975,668.7157922,6.594795778,38.11739445,4.23531885,95.16961089,68.02186481,42.35829559,Cassava,30209,86.56,No-till,28-06-2022,4,Medium
234.3955754,20.55069415,63.21658724,3.206192951,493.2697162,6.530657172,23.93251703,5.134417991,33.48719632,69.71630501,51.04182575,Maize,37715,90.14,Conventional,25-05-2022,2,Medium
109.6942864,27.12153509,52.66990538,3.244916718,482.2639277,6.727523706,29.43065304,3.820802069,66.46349086,18.15357222,48.37795193,Cassava,48920,100.35,Conventional,11-06-2022,1,Medium
77.61852828,25.04485091,65.25140231,3.02213067,770.4692279,5.731362704,55.32231592,9.401205029,65.02401448,19.77769473,93.4903561,Maize,40645,162.41,Conventional,29-06-2022,3,Low
